42,0,dyna_mask,1.0,1.0,0.3623,0.8195,2.98e+04,5.712e+03,0.6055,0.3864
42,0,dyna_mask,1.0,1.0,0.3623,0.8195,2.98e+04,5.712e+03,0.6055,0.3864
