Seed,Fold,Explainer,Lambda_1,Lambda_2,AUP,AUR,Information,Entropy,AUROC,AUPRC
42,0,extremal_mask,1.0,1.0,0.8783,0.7536,2.843e+05,7.836e+03,0.9007,0.8521
